price,mileage,tax,mpg,engineSize,car_age,model_freq,brand_BMW,brand_Mercedes,brand_VW,transmission_Manual,transmission_Semi-Auto,fuelType_Hybrid,fuelType_Other,fuelType_Petrol
16290.0,16225,145,44.8,1.0,6,2532,False,False,True,False,False,False,False,True
28498.0,22282,205,47.9,2.1,9,248,False,True,False,False,True,False,False,False
17891.0,21844,150,68.9,2.1,8,1372,False,True,False,False,True,False,False,False
14190.0,13125,145,45.6,1.0,6,1701,False,False,True,False,True,False,False,True
21499.0,47683,200,49.6,2.0,11,260,True,False,False,False,False,False,False,False
18599.0,30333,0,134.5,2.0,9,1323,True,False,False,False,False,True,False,False
11750.0,10889,0,78.5,1.5,10,1028,True,False,False,True,False,False,False,False
9282.0,44124,30,56.5,1.4,12,2532,False,False,True,False,True,False,False,True
12300.0,37874,30,58.9,1.4,9,709,False,False,False,True,False,False,False,True
10291.0,23160,145,60.1,1.0,8,1701,False,False,True,True,False,False,False,True
23495.0,5000,145,43.5,1.5,6,1009,False,False,False,False,True,False,False,True
18595.0,6482,145,50.4,1.6,7,384,False,False,True,True,False,False,False,False
19356.0,6482,145,39.8,2.0,6,1701,False,False,True,False,True,False,False,True
30725.0,3176,145,47.9,2.0,6,917,False,False,True,True,False,False,False,False
12999.0,2660,145,48.7,1.0,6,1701,False,False,True,True,False,False,False,True
30890.0,6100,145,41.5,3.0,6,534,True,False,False,False,True,False,False,True
9989.0,2563,145,54.3,1.0,5,447,False,False,True,True,False,False,False,True
35659.0,1000,145,42.8,2.0,6,1045,False,True,False,False,True,False,False,False
34985.0,2974,145,47.9,3.0,6,1323,True,False,False,False,False,False,False,False
23290.0,5000,145,40.9,2.0,6,709,False,False,False,False,False,False,False,True
10950.0,22836,30,53.3,1.4,10,2532,False,False,True,True,False,False,False,True
37480.0,1000,145,34.0,2.0,5,143,True,False,False,False,True,False,False,True
13600.0,19277,30,62.8,2.0,9,1028,True,False,False,False,False,False,False,False
10500.0,18272,0,67.3,1.0,9,709,False,False,False,True,False,False,False,True
32949.0,2424,145,42.2,2.1,6,497,False,True,False,False,True,False,False,False
16495.0,28304,30,65.7,1.6,9,1966,False,True,False,False,True,False,False,False
19000.0,12000,145,49.6,2.0,8,917,False,False,True,False,True,False,False,False
31995.0,7250,145,39.2,2.0,6,917,False,False,True,False,True,False,False,False
10500.0,16473,20,60.1,1.2,9,1701,False,False,True,True,False,False,False,True
10491.0,47599,20,68.9,2.0,10,2532,False,False,True,True,False,False,False,False
15490.0,40000,125,60.1,2.0,10,534,True,False,False,False,False,False,False,False
24391.0,4919,145,39.2,1.5,6,486,False,False,True,False,False,False,False,True
15770.0,49313,235,37.7,2.0,10,478,False,False,False,True,False,False,False,True
23995.0,5,150,47.9,1.5,5,2532,False,False,True,True,False,False,False,True
13995.0,1000,145,48.7,1.0,6,1701,False,False,True,True,False,False,False,True
28681.0,5977,145,53.3,1.3,6,1372,False,True,False,False,False,False,False,True
11699.0,52538,20,67.3,2.0,9,486,False,False,True,True,False,False,False,False
25790.0,1208,145,50.4,2.0,5,384,False,False,True,False,True,False,False,False
6991.0,31075,20,62.8,1.0,12,447,False,False,True,False,True,False,False,True
15990.0,10069,145,72.4,1.5,6,1028,True,False,False,True,False,False,False,False
20400.0,28250,145,51.4,3.0,8,1323,True,False,False,False,True,False,False,False
20449.0,13181,145,46.3,1.5,6,1966,False,True,False,False,True,False,False,True
27991.0,5386,150,65.7,2.1,7,1966,False,True,False,False,True,False,False,False
30236.0,7831,145,44.1,2.0,6,1966,False,True,False,False,False,False,False,True
26490.0,10,150,47.1,2.0,5,668,True,False,False,False,True,False,False,False
27000.0,25,145,48.7,2.0,5,534,True,False,False,False,True,False,False,True
19000.0,25617,150,54.3,1.4,8,442,False,False,False,False,True,False,False,True
23495.0,23033,30,65.7,2.1,8,1966,False,True,False,False,True,False,False,False
17470.0,22345,145,65.7,1.6,7,1966,False,True,False,False,False,False,False,False
36900.0,19250,150,47.9,3.0,7,217,False,False,False,False,True,False,False,False
22490.0,23123,150,51.4,1.5,7,384,False,False,True,False,True,False,False,True
30950.0,10000,145,50.4,2.0,6,123,False,False,True,False,False,False,False,False
26250.0,5000,145,57.7,2.0,6,486,False,False,True,True,False,False,False,False
26949.0,10862,145,67.3,2.0,6,1045,False,True,False,False,True,False,False,False
24750.0,14788,145,46.3,1.5,7,1966,False,True,False,False,False,False,False,True
20124.0,16271,150,67.3,2.1,8,293,False,True,False,False,True,False,False,False
20500.0,24231,145,55.4,3.0,8,534,True,False,False,False,False,False,False,False
32991.0,4500,145,47.9,2.0,6,382,False,False,False,False,False,False,False,False
9990.0,387,145,54.3,1.0,5,447,False,False,True,True,False,False,False,True
23999.0,21212,145,67.3,2.1,8,1966,False,True,False,False,True,False,False,False
11000.0,51109,20,60.1,1.4,11,2532,False,False,True,False,True,False,False,True
17261.0,25637,300,34.9,3.0,10,668,True,False,False,True,False,False,False,True
8795.0,48000,20,60.1,1.2,9,1701,False,False,True,True,False,False,False,True
15750.0,31075,125,56.5,2.0,9,750,False,False,False,True,False,False,False,False
26875.0,6488,145,51.4,3.0,7,534,True,False,False,False,True,False,False,False
9990.0,8433,20,58.9,1.0,8,1701,False,False,True,True,False,False,False,True
15991.0,47914,20,64.2,2.1,9,461,False,True,False,False,True,False,False,False
19000.0,20070,145,64.2,2.1,8,1966,False,True,False,False,True,False,False,False
17599.0,29747,30,62.8,2.0,8,734,False,False,False,False,True,False,False,False
29931.0,18263,200,47.9,2.1,8,248,False,True,False,False,True,False,False,False
15797.0,33689,30,62.8,2.0,9,569,True,False,False,False,False,False,False,False
12595.0,49757,20,68.9,1.5,10,1372,False,True,False,False,False,False,False,False
24416.0,5986,145,38.2,2.0,6,734,False,False,False,True,False,False,False,True
10900.0,79563,125,60.1,2.0,10,569,True,False,False,False,False,False,False,False
7210.0,69912,20,68.9,2.0,12,2532,False,False,True,True,False,False,False,False
25346.0,15336,145,67.3,2.0,6,1045,False,True,False,False,True,False,False,False
8495.0,19840,20,60.1,1.0,9,1701,False,False,True,True,False,False,False,True
24990.0,4444,145,43.5,1.5,6,1009,False,False,False,False,False,False,False,True
7691.0,59293,0,68.9,1.6,12,2532,False,False,True,True,False,False,False,False
38500.0,2500,145,32.1,2.0,5,478,False,False,False,False,False,False,False,True
9200.0,16393,20,60.1,1.2,9,1701,False,False,True,True,False,False,False,True
5799.25,38824,20,62.8,1.0,12,447,False,False,True,True,False,False,False,True
39990.0,6000,145,32.1,2.0,6,478,False,False,False,False,False,False,False,True
27799.0,565,145,28.5,2.0,6,1372,False,True,False,False,True,False,False,True
36995.0,6814,145,60.1,3.0,6,569,True,False,False,False,False,False,False,False
20500.0,14505,145,56.5,2.0,7,384,False,False,True,True,False,False,False,False
23995.0,2085,145,51.4,1.6,6,1009,False,False,False,True,False,False,False,False
11995.0,35983,0,74.3,1.6,9,2532,False,False,True,True,False,False,False,False
22998.0,15838,145,60.1,2.0,8,569,True,False,False,False,False,False,False,False
18490.0,10,145,51.4,1.0,5,1701,False,False,True,True,False,False,False,True
11000.0,47747,20,68.9,2.0,8,1028,True,False,False,True,False,False,False,False
23995.0,15134,145,39.8,1.5,6,384,False,False,True,False,True,False,False,True
13799.0,23000,20,72.4,1.5,9,1372,False,True,False,True,False,False,False,False
21463.0,8942,145,43.5,2.0,8,2532,False,False,True,True,False,False,False,True
22375.0,13850,145,67.3,2.1,6,461,False,True,False,False,False,False,False,False
39129.0,1000,135,188.3,2.0,6,1045,False,True,False,False,True,True,False,False
16329.0,39924,30,64.2,1.6,9,1966,False,True,False,False,False,False,False,False
21472.0,43703,160,51.4,3.0,8,1323,True,False,False,False,True,False,False,False
29476.0,100,145,36.7,2.0,5,420,True,False,False,False,True,False,False,False
34000.0,1000,145,37.7,2.0,6,123,False,False,True,False,False,False,False,False
18900.0,6000,145,47.9,1.5,6,2532,False,False,True,True,False,False,False,True
12282.0,27747,0,74.3,1.6,8,2532,False,False,True,True,False,False,False,False
29730.0,150,145,47.1,2.0,6,140,False,True,False,False,True,False,False,True
14000.0,53639,145,70.6,2.0,8,534,True,False,False,False,False,False,False,False
19995.0,22000,145,61.4,2.0,7,1323,True,False,False,True,False,False,False,False
16000.0,30233,145,72.4,2.0,8,734,False,False,False,True,False,False,False,False
6195.0,52830,125,51.4,1.2,12,1701,False,False,True,True,False,False,False,True
29995.0,4500,145,58.9,2.0,6,534,True,False,False,False,False,False,False,False
16700.0,35125,30,64.2,2.1,10,1966,False,True,False,False,False,False,False,False
17890.0,5400,145,47.9,1.0,6,157,False,False,True,True,False,False,False,True
40780.0,6746,145,45.6,2.0,5,734,False,False,False,False,True,False,False,False
5799.25,53556,160,50.4,2.0,16,486,False,False,True,True,False,False,False,False
8999.0,81854,20,68.9,1.6,9,486,False,False,True,True,False,False,False,False
37990.0,1500,145,30.7,0.0,5,750,False,False,False,False,False,False,False,True
26790.0,2312,145,39.8,2.0,6,917,False,False,True,False,True,False,False,False
12750.0,71558,160,50.4,2.0,12,289,True,False,False,False,False,False,False,False
20800.0,14774,125,58.9,2.0,8,534,True,False,False,False,True,False,False,False
19991.0,3590,145,49.6,1.6,6,442,False,False,False,True,False,False,False,False
27990.0,5600,145,52.3,2.0,6,1323,True,False,False,False,True,False,False,False
29985.0,1881,145,47.9,2.0,6,382,False,False,False,False,False,False,False,False
16694.0,17687,30,65.7,1.6,9,196,False,False,True,False,False,False,False,False
17998.0,36587,0,134.5,2.0,9,1966,False,True,False,False,True,True,False,False
17950.0,5000,145,46.3,1.0,6,1701,False,False,True,False,True,False,False,True
11990.0,21271,20,60.1,1.2,8,1701,False,False,True,False,True,False,False,True
7898.0,88130,30,64.2,2.0,11,1009,False,False,False,False,True,False,False,False
46949.0,3000,145,44.8,2.2,6,101,False,True,False,False,True,False,False,False
19480.0,19281,145,65.7,1.5,7,1372,False,True,False,False,True,False,False,False
11692.0,26652,150,64.2,1.0,7,1701,False,False,True,True,False,False,False,True
27495.0,31654,150,56.5,2.1,8,497,False,True,False,False,True,False,False,False
16400.0,31681,145,64.2,2.1,8,1966,False,True,False,False,False,False,False,False
15870.0,32025,0,188.3,1.4,10,2532,False,False,True,False,True,True,False,False
32495.0,7500,135,141.3,1.4,5,1009,False,False,False,False,True,True,False,False
20495.0,4062,145,47.9,1.0,5,709,False,False,False,True,False,False,False,True
12600.0,16200,20,70.6,1.6,10,486,False,False,True,False,True,False,False,False
18799.0,17274,30,64.2,2.1,8,1966,False,True,False,False,True,False,False,False
28999.0,1776,145,52.3,2.0,5,486,False,False,True,False,False,False,False,False
17950.0,10498,150,65.7,1.5,7,1372,False,True,False,False,False,False,False,False
21999.0,30990,145,62.8,2.0,8,569,True,False,False,False,False,False,False,False
18490.0,10044,145,52.3,1.4,8,442,False,False,False,True,False,False,False,True
24990.0,6000,145,40.9,1.5,6,750,False,False,False,True,False,False,False,True
29999.0,2728,145,47.9,2.0,5,917,False,False,True,False,False,False,False,False
18799.0,26428,30,64.2,2.1,9,1966,False,True,False,False,True,False,False,False
15998.0,43734,145,52.3,2.0,10,750,False,False,False,True,False,False,False,False
39495.0,5000,145,32.1,2.0,5,478,False,False,False,False,True,False,False,True
12450.0,54549,0,72.4,2.0,10,734,False,False,False,False,False,False,False,False
27500.0,3999,145,49.6,2.0,6,457,False,False,False,False,True,False,False,False
22000.0,30109,150,65.7,2.0,8,569,True,False,False,False,True,False,False,False
17990.0,36100,125,52.3,2.0,9,734,False,False,False,False,True,False,False,True
23990.0,16,145,56.5,2.0,5,1323,True,False,False,True,False,False,False,False
13552.0,22032,125,52.3,1.4,9,133,False,False,True,True,False,False,False,True
17499.0,36781,160,50.4,2.0,9,478,False,False,False,True,False,False,False,False
10799.0,81475,20,72.4,1.5,9,1372,False,True,False,True,False,False,False,False
28699.0,1900,145,45.6,1.5,6,1966,False,True,False,False,True,False,False,True
14999.0,34000,20,67.3,2.0,9,2532,False,False,True,True,False,False,False,False
11759.0,58800,20,67.3,2.0,11,2532,False,False,True,True,False,False,False,False
14999.0,38938,20,68.9,2.1,10,1372,False,True,False,False,True,False,False,False
21991.0,25951,150,53.3,1.3,7,1372,False,True,False,False,True,False,False,True
28980.0,6558,145,53.3,3.0,6,534,True,False,False,False,False,False,False,False
19000.0,15844,145,50.4,1.8,7,382,False,False,False,False,False,False,False,True
27999.0,750,145,49.6,2.0,5,2532,False,False,True,False,True,False,False,False
21840.0,3215,145,44.8,1.5,6,709,False,False,False,False,True,False,False,True
21789.0,35423,145,55.4,3.0,7,534,True,False,False,False,False,False,False,False
39923.0,11385,145,34.0,3.0,6,182,False,False,True,False,False,False,False,False
14985.0,14530,145,51.4,1.5,7,1028,True,False,False,True,False,False,False,False
10990.0,52000,30,53.3,1.4,10,2532,False,False,True,True,False,False,False,True
53905.85000000006,6700,145,33.2,3.0,6,217,False,False,False,False,False,False,False,False
18498.0,33502,30,70.6,2.1,9,140,False,True,False,False,True,False,False,False
10125.0,15,145,54.3,1.0,5,447,False,False,True,True,False,False,False,True
9495.0,66000,30,62.8,2.0,12,133,False,False,True,True,False,False,False,False
19350.0,13674,145,45.6,1.3,6,313,False,True,False,False,False,False,False,True
7990.0,33000,145,47.1,1.4,14,2532,False,False,True,False,False,False,False,True
19495.0,5309,150,44.1,1.0,6,384,False,False,True,True,False,False,False,True
14898.0,39824,20,70.6,2.0,9,734,False,False,False,True,False,False,False,False
27595.0,16013,145,37.7,2.0,6,2532,False,False,True,False,True,False,False,True
24940.0,15275,145,45.6,1.5,6,1966,False,True,False,False,True,False,False,True
10991.0,31539,30,53.3,1.4,10,2532,False,False,True,True,False,False,False,True
29999.0,16043,205,40.9,2.0,9,293,False,True,False,False,True,False,False,True
17999.0,35000,125,58.9,2.0,9,382,False,False,False,True,False,False,False,False
18242.0,44551,125,50.4,1.4,8,442,False,False,False,True,False,False,False,True
17649.0,33600,145,61.4,2.0,8,750,False,False,False,True,False,False,False,False
13999.0,52443,30,62.8,2.1,9,1372,False,True,False,True,False,False,False,False
5799.25,42642,20,62.8,1.0,11,447,False,False,True,True,False,False,False,True
15995.0,24624,145,51.4,2.0,8,1323,True,False,False,False,False,False,False,True
21800.0,10947,145,60.1,2.0,7,420,True,False,False,False,False,False,False,False
20800.0,28759,150,72.4,2.0,7,1045,False,True,False,False,False,False,False,False
43888.0,8735,145,37.7,3.0,6,382,False,False,False,False,True,False,False,False
41750.0,10004,145,34.5,4.0,6,1966,False,True,False,False,True,False,False,True
17950.0,8026,145,47.1,1.0,7,442,False,False,False,True,False,False,False,True
23490.0,35220,145,48.7,2.0,8,457,False,False,False,False,False,False,False,True
10500.0,118330,30,64.2,2.0,10,382,False,False,False,False,False,False,False,False
12681.0,19492,30,53.3,1.4,9,2532,False,False,True,True,False,False,False,True
16975.0,38000,20,67.3,2.1,10,293,False,True,False,False,True,False,False,False
23999.0,2067,145,55.4,2.0,6,313,False,True,False,False,True,False,False,False
10440.0,46217,165,52.3,2.0,12,420,True,False,False,False,False,False,False,False
24290.0,12647,145,38.7,1.5,6,196,False,False,True,False,False,False,False,True
23500.0,4573,145,40.9,1.5,6,442,False,False,False,False,False,False,False,True
24995.0,5662,145,42.8,2.0,6,750,False,False,False,True,False,False,False,False
11490.0,7826,145,60.1,1.2,8,1701,False,False,True,True,False,False,False,True
14750.0,42349,30,62.8,2.1,11,293,False,True,False,False,True,False,False,False
10695.0,52770,145,48.7,1.6,10,1028,True,False,False,False,False,False,False,True
20990.0,5000,145,57.7,1.6,5,2532,False,False,True,True,False,False,False,False
15500.0,54590,150,47.9,2.0,8,1323,True,False,False,False,False,False,False,True
16440.0,40340,145,48.7,2.0,9,534,True,False,False,False,True,False,False,True
18940.0,7632,145,68.9,1.5,6,1028,True,False,False,False,True,False,False,False
19450.0,61612,145,62.8,2.0,8,457,False,False,False,False,True,False,False,False
5799.25,64000,145,52.3,2.0,16,313,False,True,False,True,False,False,False,False
12998.0,10361,150,52.3,1.0,6,1701,False,False,True,True,False,False,False,True
20998.0,27671,145,72.4,2.0,8,1045,False,True,False,False,True,False,False,False
11500.0,79070,145,56.5,2.0,10,750,False,False,False,True,False,False,False,False
25490.0,19299,145,56.5,2.0,7,734,False,False,False,False,True,False,False,False
19950.0,15000,145,46.3,1.4,6,917,False,False,True,True,False,False,False,True
14391.0,56262,30,62.8,2.0,10,1323,True,False,False,False,True,False,False,False
20390.0,8219,145,52.3,2.0,6,2532,False,False,True,False,True,False,False,False
12390.0,19567,145,60.1,1.2,8,1701,False,False,True,False,True,False,False,True
38444.0,2000,145,34.0,2.0,6,382,False,False,False,False,False,False,False,True
9195.0,82260,30,62.8,2.0,12,1323,True,False,False,True,False,False,False,False
12156.0,9584,145,48.7,1.0,6,1701,False,False,True,True,False,False,False,True
20149.0,11784,145,46.3,1.5,6,1966,False,True,False,False,True,False,False,True
39076.0,24891,145,34.5,2.5,7,190,False,False,False,False,False,False,False,True
7495.0,51223,30,57.6,1.2,12,2532,False,False,True,True,False,False,False,True
13610.0,59702,125,60.1,2.0,10,750,False,False,False,True,False,False,False,False
20495.0,20000,145,48.7,1.4,8,917,False,False,True,True,False,False,False,True
20175.0,56386,125,56.5,2.1,8,497,False,True,False,False,False,False,False,False
9690.0,3000,145,62.8,1.0,6,447,False,False,True,True,False,False,False,True
15998.0,41201,200,39.8,2.0,11,2532,False,False,True,True,False,False,False,True
13850.0,32869,30,67.3,2.0,9,1323,True,False,False,False,False,False,False,False
25490.0,5379,145,39.8,3.0,6,1028,True,False,False,False,True,False,False,True
15277.0,46473,20,74.3,1.5,9,1372,False,True,False,False,True,False,False,False
10990.0,42600,0,74.3,1.6,9,2532,False,False,True,True,False,False,False,False
17999.0,32475,30,64.2,2.1,9,1966,False,True,False,False,False,False,False,False
42924.0,2000,145,32.1,3.0,6,1045,False,True,False,False,True,False,False,True
38220.0,1874,145,34.5,3.0,6,182,False,False,True,False,False,False,False,False
13998.0,3047,30,53.3,1.4,9,2532,False,False,True,False,True,False,False,True
28990.0,4654,145,45.6,2.0,6,457,False,False,False,False,False,False,False,False
9940.0,35000,150,51.4,2.0,14,457,False,False,False,True,False,False,False,False
31003.0,2400,145,50.4,3.0,5,534,True,False,False,False,True,False,False,False
18700.0,11337,150,55.4,2.0,6,1009,False,False,False,True,False,False,False,False
19690.0,47741,200,49.6,3.0,10,1323,True,False,False,False,False,False,False,False
9290.0,10610,20,60.1,1.0,9,1701,False,False,True,True,False,False,False,True
9300.0,22543,20,60.1,1.2,11,1701,False,False,True,True,False,False,False,True
6990.0,58000,30,62.8,2.0,13,1028,True,False,False,True,False,False,False,False
16495.0,41926,125,58.9,2.0,9,917,False,False,True,True,False,False,False,False
33599.0,2983,145,57.7,2.0,6,1966,False,True,False,False,True,False,False,False
18991.0,19681,145,55.4,2.0,9,750,False,False,False,False,True,False,False,False
23255.0,9105,145,45.6,1.3,6,313,False,True,False,False,False,False,False,True
25190.0,2471,145,56.5,2.0,6,1372,False,True,False,False,False,False,False,False
9691.0,20734,20,60.1,1.2,9,1701,False,False,True,True,False,False,False,True
18350.0,8940,145,52.3,1.4,7,734,False,False,False,True,False,False,False,True
6999.0,76647,0,68.9,1.6,12,2532,False,False,True,True,False,False,False,False
21420.0,21328,145,60.1,2.0,7,1323,True,False,False,False,True,False,False,False
20092.0,24423,145,58.9,2.0,8,917,False,False,True,True,False,False,False,False
24970.0,4415,145,45.6,2.0,6,534,True,False,False,False,True,False,False,True
15698.0,21545,150,54.3,1.5,8,1323,True,False,False,False,True,False,False,True
29996.0,11119,145,37.7,3.0,8,734,False,False,False,False,False,False,False,True
16900.0,37004,30,61.4,2.1,8,1966,False,True,False,False,False,False,False,False
19888.0,6837,145,47.9,1.6,6,442,False,False,False,False,True,False,False,False
19985.0,20246,145,47.1,2.0,8,2532,False,False,True,True,False,False,False,True
8991.0,64377,20,68.9,2.0,12,1323,True,False,False,True,False,False,False,False
13999.0,42407,20,68.9,2.1,10,1966,False,True,False,True,False,False,False,False
38260.0,123,145,60.1,3.0,6,569,True,False,False,False,False,False,False,False
33946.0,27000,145,47.9,3.0,8,217,False,False,False,False,False,False,False,False
23995.0,3717,145,51.4,1.6,6,1009,False,False,False,True,False,False,False,False
14495.0,35409,30,60.1,2.0,9,486,False,False,True,False,True,False,False,False
27980.0,3782,145,48.7,2.0,6,420,True,False,False,False,True,False,False,True
9200.0,50139,30,62.8,2.0,12,1323,True,False,False,True,False,False,False,False
35950.0,4597,145,36.2,2.0,5,668,True,False,False,False,False,False,False,True
12490.0,31000,20,67.3,2.0,10,2532,False,False,True,True,False,False,False,False
9489.0,5503,145,64.2,1.0,8,447,False,False,True,True,False,False,False,True
27299.0,10632,145,31.4,2.0,6,917,False,False,True,False,True,False,False,True
24490.0,6144,145,50.4,2.0,6,384,False,False,True,True,False,False,False,False
33500.0,3215,145,60.1,2.0,6,569,True,False,False,False,True,False,False,False
22995.0,24950,145,72.4,2.0,7,1045,False,True,False,False,True,False,False,False
16000.0,64194,165,51.4,3.0,10,569,True,False,False,False,True,False,False,False
21226.0,10472,145,44.1,1.0,6,442,False,False,False,True,False,False,False,True
14000.0,73923,160,52.3,3.0,11,1323,True,False,False,False,True,False,False,False
39995.0,1250,145,40.9,2.0,5,497,False,True,False,False,True,False,False,False
14750.0,38650,20,60.1,1.0,8,1009,False,False,False,True,False,False,False,True
12890.0,31000,0,67.3,1.0,9,709,False,False,False,True,False,False,False,True
19000.0,23314,240,37.2,2.0,9,478,False,False,False,True,False,False,False,True
20789.0,22960,150,72.4,2.0,8,1045,False,True,False,False,True,False,False,False
30455.0,5185,145,36.2,2.0,6,2532,False,False,True,False,True,False,False,True
26499.0,349,145,32.5,1.4,6,131,False,False,True,False,True,False,False,True
18480.0,33312,145,50.4,1.6,7,461,False,True,False,False,True,False,False,True
19498.0,50961,205,47.1,2.0,9,478,False,False,False,False,True,False,False,False
19898.0,30824,140,134.5,2.0,8,1323,True,False,False,False,True,True,False,False
22999.0,510,145,53.3,1.3,6,1372,False,True,False,False,True,False,False,True
18995.0,13189,145,52.3,1.6,7,1372,False,True,False,False,True,False,False,True
28975.0,7110,150,34.5,2.0,6,1028,True,False,False,False,True,False,False,True
38995.0,14777,145,44.8,2.1,7,101,False,True,False,False,False,False,False,False
10990.0,75,145,54.3,1.0,6,447,False,False,True,True,False,False,False,True
9869.0,51062,20,68.9,2.0,10,2532,False,False,True,True,False,False,False,False
11795.0,81150,20,68.9,1.5,9,1372,False,True,False,True,False,False,False,False
23985.0,10,145,39.8,1.5,6,384,False,False,True,False,True,False,False,True
31999.0,3867,145,56.5,2.1,6,497,False,True,False,False,True,False,False,False
13490.0,13504,150,52.3,1.0,6,1701,False,False,True,True,False,False,False,True
16495.0,30807,30,64.2,2.1,8,1966,False,True,False,False,True,False,False,False
12950.0,52647,30,65.7,2.0,9,1028,True,False,False,True,False,False,False,False
20700.0,15190,145,46.3,1.6,6,442,False,False,False,False,False,False,False,False
18980.0,5992,145,50.4,2.0,6,668,True,False,False,False,True,False,False,True
35998.0,9632,145,49.6,2.0,6,1323,True,False,False,False,True,False,False,False
13998.0,29670,20,68.9,2.1,11,1372,False,True,False,False,True,False,False,False
20990.0,2000,145,45.6,1.0,5,709,False,False,False,False,True,False,False,True
35990.0,15,145,54.3,2.0,6,289,True,False,False,False,True,False,False,False
17995.0,27491,145,54.3,2.0,9,131,False,False,True,False,True,False,False,False
23650.0,11334,145,65.7,2.0,6,123,False,False,True,True,False,False,False,False
21499.0,5000,145,47.1,1.5,5,2532,False,False,True,True,False,False,False,True
13797.0,52557,30,64.2,2.0,9,734,False,False,False,True,False,False,False,False
16950.0,26000,125,61.4,2.0,9,1009,False,False,False,False,False,False,False,False
9591.0,26261,20,60.1,1.2,10,1701,False,False,True,True,False,False,False,True
21000.0,50,145,50.4,2.0,6,384,False,False,True,True,False,False,False,False
10500.0,84000,30,62.8,2.0,13,1323,True,False,False,False,False,False,False,False
25960.0,5309,145,48.7,2.0,6,486,False,False,True,False,False,False,False,False
21750.0,3160,125,56.6,2.1,9,461,False,True,False,False,False,False,False,False
16298.0,25360,20,67.3,2.0,9,2532,False,False,True,True,False,False,False,False
21781.0,3228,145,45.6,1.5,6,135,False,False,True,False,True,False,False,True
5799.25,92573,145,52.3,2.0,15,313,False,True,False,True,False,False,False,False
9750.0,15235,20,60.1,1.2,9,1701,False,False,True,True,False,False,False,True
16500.0,5977,145,48.7,1.0,6,1009,False,False,False,True,False,False,False,True
30980.0,3254,145,57.7,2.0,6,1966,False,True,False,False,True,False,False,False
21990.0,46742,240,42.8,3.0,9,182,False,False,True,False,True,False,False,False
24980.0,4363,145,45.6,1.5,6,1966,False,True,False,False,True,False,False,True
16600.0,21478,145,58.9,2.0,8,1323,True,False,False,True,False,False,False,False
36000.0,45979,150,34.5,4.0,8,1966,False,True,False,False,False,False,False,True
6765.0,47341,20,61.4,1.0,10,447,False,False,True,True,False,False,False,True
7449.0,80268,145,56.5,2.1,14,1966,False,True,False,False,False,False,False,False
16000.0,22773,150,74.3,1.5,7,1372,False,True,False,False,False,False,False,False
13661.0,25564,30,57.6,2.0,9,133,False,False,True,False,False,False,False,False
8495.0,66509,0,65.7,1.0,9,2532,False,False,True,False,False,False,False,True
29980.0,8127,145,48.7,2.0,6,1323,True,False,False,False,True,False,False,False
8793.0,100000,125,56.5,2.0,10,917,False,False,True,True,False,False,False,False
18990.0,5523,150,45.6,1.5,6,2532,False,False,True,False,True,False,False,True
17612.0,29399,145,50.4,2.0,8,734,False,False,False,False,True,False,False,True
20000.0,7694,150,39.8,2.0,6,1701,False,False,True,False,False,False,False,True
28199.0,10452,145,57.7,2.0,6,1966,False,True,False,False,True,False,False,False
14852.0,11201,30,53.3,1.4,9,2532,False,False,True,False,True,False,False,True
37999.0,4366,145,48.7,3.0,6,1045,False,True,False,False,True,False,False,False
20590.0,17000,150,48.7,2.0,7,534,True,False,False,False,True,False,False,True
22250.0,7000,145,50.4,2.0,6,734,False,False,False,False,False,False,False,False
23950.0,7549,145,49.6,2.0,6,2532,False,False,True,False,True,False,False,False
30672.0,3946,145,57.7,2.0,6,1966,False,True,False,False,False,False,False,False
9790.0,87,145,54.3,1.0,6,447,False,False,True,True,False,False,False,True
27495.0,36061,145,56.5,2.1,8,497,False,True,False,False,False,False,False,False
28980.0,892,145,42.2,2.0,5,1323,True,False,False,False,True,False,False,True
11099.0,22684,30,53.3,1.4,10,2532,False,False,True,True,False,False,False,True
19995.0,41000,150,54.3,2.0,9,289,True,False,False,False,False,False,False,False
15124.0,15080,145,72.4,1.5,8,1372,False,True,False,True,False,False,False,False
27500.0,2589,145,47.9,2.0,5,917,False,False,True,True,False,False,False,False
30950.0,20564,145,37.7,3.0,8,569,True,False,False,False,True,False,False,True
16450.0,14122,145,42.2,1.5,6,2532,False,False,True,False,True,False,False,True
17250.0,7629,150,56.5,1.4,7,709,False,False,False,False,False,False,False,True
15500.0,27796,205,43.5,2.0,9,1323,True,False,False,True,False,False,False,True
13290.0,9740,145,48.7,1.0,6,1701,False,False,True,True,False,False,False,True
9400.0,44498,0,83.1,1.5,9,1028,True,False,False,True,False,False,False,False
28990.0,14,145,50.4,2.0,5,1323,True,False,False,False,True,False,False,False
46000.0,19379,150,32.8,3.0,6,217,False,False,False,False,False,False,False,False
25990.0,2980,150,57.7,2.0,6,1323,True,False,False,False,True,False,False,False
28449.0,12778,145,58.9,2.0,6,1045,False,True,False,False,True,False,False,False
17290.0,22764,150,58.9,2.0,8,917,False,False,True,True,False,False,False,False
13490.0,25249,145,67.3,1.0,8,709,False,False,False,True,False,False,False,True
16860.0,29336,125,58.9,2.0,8,917,False,False,True,True,False,False,False,False
21995.0,35700,145,54.3,2.0,9,289,True,False,False,False,True,False,False,False
