price,mileage,tax,mpg,engineSize,car_age,model_freq,brand_BMW,brand_Mercedes,brand_VW,transmission_Manual,transmission_Semi-Auto,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,log_price
22499.0,9193,145,32.5,3.0,7,1028,True,False,False,False,False,False,False,True,10.021270588192511
7295.0,152280,30,58.9,2.1,11,1045,False,True,False,False,False,False,False,False,8.895081531754167
17993.0,13383,145,40.4,1.5,6,486,False,False,True,False,True,False,False,True,9.797793647977064
11484.0,9451,145,61.7,1.2,8,1701,False,False,True,True,False,False,False,True,9.3487971151232
21691.0,13910,145,61.4,2.1,7,1966,False,True,False,False,False,False,False,False,9.984698807960951
28991.0,8384,150,39.8,2.0,6,143,True,False,False,False,True,False,False,True,10.274775208842707
30200.0,19915,145,30.4,2.0,6,289,True,False,False,False,True,False,False,True,10.315630315397533
18995.0,16857,150,65.7,1.5,7,1372,False,True,False,False,True,False,False,False,9.851983709669012
17420.0,8168,145,51.4,1.6,8,1372,False,True,False,True,False,False,False,True,9.76543165404016
25995.0,5000,145,62.8,1.5,5,1372,False,True,False,False,False,False,False,False,10.16569795901424
27990.0,7400,145,50.4,2.0,6,382,False,False,False,False,False,False,False,False,10.239638308916676
24000.0,5775,150,40.9,1.5,6,442,False,False,False,False,False,False,False,True,10.085850775128717
15189.0,34756,150,61.4,1.6,7,2532,False,False,True,True,False,False,False,False,9.628392595589819
25000.0,1705,145,51.4,2.0,6,1028,True,False,False,False,True,False,False,False,10.12667110305036
29999.0,6266,145,57.7,2.0,6,1966,False,True,False,False,True,False,False,False,10.308952660644293
16998.0,12792,150,51.4,2.0,7,668,True,False,False,True,False,False,False,False,9.74090979777877
28991.0,8766,145,39.8,3.0,6,382,False,False,False,False,True,False,False,False,10.274775208842707
11990.0,15982,0,67.3,1.0,9,709,False,False,False,True,False,False,False,True,9.391911647379434
24480.0,5776,145,55.4,2.0,6,1323,True,False,False,False,True,False,False,False,10.10565258546514
15498.0,12122,20,60.1,1.4,9,2532,False,False,True,False,True,False,False,True,9.648530784697051
17999.0,39744,145,54.3,2.0,10,289,True,False,False,False,False,False,False,False,9.798127036878302
17995.0,11000,30,65.7,1.6,9,1966,False,True,False,False,False,False,False,False,9.797904789961063
51950.0,5984,145,27.2,3.0,6,260,True,False,False,False,False,False,False,True,10.858056245620261
9000.0,37273,20,60.1,1.2,8,1701,False,False,True,True,False,False,False,True,9.105090961257085
9995.0,100,145,62.8,1.0,6,447,False,False,True,True,False,False,False,True,9.209940291954844
23690.0,4999,145,47.9,2.0,6,196,False,False,True,False,False,False,False,False,10.07285050816569
37900.0,1027,150,38.2,2.0,6,478,False,False,False,False,True,False,False,False,10.542732775946709
14995.0,34466,125,51.4,2.0,10,1323,True,False,False,False,False,False,False,True,9.615538777855802
18998.0,23771,145,64.2,2.1,8,1966,False,True,False,False,True,False,False,False,9.85214162518454
19790.0,3555,145,49.6,1.6,6,442,False,False,False,True,False,False,False,False,9.89298256789098
9210.0,98503,30,65.7,2.0,10,1323,True,False,False,False,False,False,False,False,9.128153700988236
21400.0,23000,205,39.8,3.0,8,1028,True,False,False,False,False,False,False,True,9.97119292889014
27997.0,16330,145,49.6,3.0,6,1323,True,False,False,False,True,False,False,False,10.23988835803477
17699.0,5670,145,41.5,1.5,7,486,False,False,True,False,False,False,False,True,9.78131991856192
13366.0,23599,150,60.1,1.0,7,1701,False,False,True,True,False,False,False,True,9.500544261971474
27450.0,6038,145,42.2,2.0,6,1323,True,False,False,False,True,False,False,True,10.22015787614662
23991.0,9179,145,64.2,2.0,6,1966,False,True,False,False,True,False,False,False,10.085475720428844
26798.0,15,145,36.2,2.0,6,123,False,False,True,False,True,False,False,True,10.196119852369948
18160.0,11558,145,52.3,1.6,6,1009,False,False,False,False,True,False,False,False,9.807031716718498
19895.0,11700,145,64.2,2.0,8,1323,True,False,False,False,True,False,False,False,9.898273985483241
18900.0,5379,145,70.6,1.5,6,1028,True,False,False,True,False,False,False,False,9.846970109700957
24990.0,14715,145,72.4,2.0,6,1045,False,True,False,False,False,False,False,False,10.126271039034782
49879.0,1000,145,36.7,2.0,5,101,False,True,False,False,True,False,False,False,10.817375399793972
13195.0,102580,30,61.4,2.1,9,1966,False,True,False,False,False,False,False,False,9.487669032348473
6975.0,80000,30,62.8,2.0,14,133,False,False,True,True,False,False,False,False,8.850230965588816
18500.0,641,145,48.7,1.0,5,709,False,False,False,True,False,False,False,True,9.825580063659602
39099.0,25,145,32.8,2.0,6,293,False,True,False,False,True,False,False,True,10.573877745973457
8990.0,32860,20,60.1,1.0,8,1701,False,False,True,True,False,False,False,True,9.103979355984773
20600.0,36818,145,54.3,2.0,8,289,True,False,False,False,False,False,False,False,9.933094897288786
26480.0,6212,150,44.8,2.0,6,734,False,False,False,False,True,False,False,False,10.184182773688342
11500.0,38698,0,80.7,1.5,9,1372,False,True,False,True,False,False,False,False,9.350189267092581
20990.0,13648,145,50.4,2.0,8,917,False,False,True,True,False,False,False,False,9.951849053414007
22399.0,3994,145,62.8,1.5,6,1372,False,True,False,False,False,False,False,False,10.01681623784313
23990.0,27000,205,45.6,3.0,8,478,False,False,False,False,False,False,False,False,10.085434038999999
34799.0,212,145,36.2,3.0,7,140,False,True,False,False,False,False,False,True,10.457372665762566
23500.0,4514,145,38.2,2.0,6,734,False,False,False,True,False,False,False,True,10.064798252418377
18738.0,20422,150,60.1,2.0,8,1323,True,False,False,False,True,False,False,False,9.838362192575666
17399.0,29065,145,64.2,2.0,7,1323,True,False,False,False,False,False,False,False,9.764225485202621
11295.0,72260,0,176.6,1.4,10,1009,False,False,False,False,False,True,False,False,9.332203959733024
17999.0,30000,145,52.3,1.6,8,1372,False,True,False,False,True,False,False,True,9.798127036878302
17141.0,29869,150,65.7,2.0,7,1028,True,False,False,False,True,False,False,False,9.749286871458828
20362.0,10846,145,60.1,2.0,7,2532,False,False,True,True,False,False,False,False,9.921474807550515
21990.0,17729,145,61.4,2.0,8,1045,False,True,False,False,False,False,False,False,9.998388557730848
24990.0,208,145,47.1,1.3,5,1372,False,True,False,True,False,False,False,True,10.126271039034782
21490.0,37870,205,47.1,2.0,9,478,False,False,False,False,False,False,False,False,9.975389521825207
19498.0,14419,145,52.3,2.0,9,750,False,False,False,True,False,False,False,False,9.878118461185586
18000.0,13174,145,49.6,2.0,7,668,True,False,False,False,True,False,False,False,9.798182590890704
50000.0,17927,145,39.2,4.0,8,217,False,False,False,False,False,False,False,False,10.819798284210286
18990.0,24609,30,70.6,2.1,9,140,False,True,False,False,True,False,False,False,9.851720461714246
20472.0,13097,125,56.5,2.1,8,461,False,True,False,False,True,False,False,False,9.926862223852579
19980.0,28000,145,47.9,2.0,7,668,True,False,False,False,True,False,False,True,9.902537101000133
9990.0,71603,20,70.6,1.5,9,1028,True,False,False,True,False,False,False,False,9.209439966733019
30991.0,4762,145,41.5,3.0,6,534,True,False,False,False,True,False,False,True,10.341484385646778
22850.0,100,145,51.4,1.6,6,157,False,False,True,False,False,False,False,False,10.036750159040897
14990.0,10436,150,55.4,1.4,7,709,False,False,False,True,False,False,False,True,9.615205300012315
16495.0,19000,20,62.8,2.1,10,461,False,True,False,False,True,False,False,False,9.71087320625674
11393.0,128000,20,64.2,2.1,9,1966,False,True,False,False,False,False,False,False,9.34084218004034
23990.0,4799,150,50.4,2.0,6,384,False,False,True,True,False,False,False,False,10.085434038999999
11490.0,5664,145,60.1,1.2,8,1701,False,False,True,True,False,False,False,True,9.349319399257634
11990.0,13606,150,48.7,1.0,6,1701,False,False,True,True,False,False,False,True,9.391911647379434
23000.0,2361,145,41.5,1.5,6,1028,True,False,False,True,False,False,False,True,10.043292972227004
6990.0,62000,20,60.1,1.2,9,1701,False,False,True,True,False,False,False,True,8.852378886511985
18995.0,18932,150,46.3,1.4,7,917,False,False,True,True,False,False,False,True,9.851983709669012
24295.0,4982,145,50.4,2.0,6,569,True,False,False,False,True,False,False,True,10.098067006725584
16980.0,4905,145,53.3,1.5,6,1028,True,False,False,True,False,False,False,True,9.739850350946302
24439.0,1000,145,62.8,1.5,6,1372,False,True,False,False,True,False,False,False,10.103976413285531
29950.0,5000,145,39.8,2.0,6,457,False,False,False,False,False,False,False,True,10.307317991967832
16998.0,65483,150,56.5,2.0,9,457,False,False,False,False,True,False,False,False,9.74090979777877
15342.0,37828,205,42.8,2.0,9,668,True,False,False,True,False,False,False,True,9.638414622945206
17250.0,34772,125,60.1,2.1,11,1966,False,True,False,False,False,False,False,False,9.755625391793744
13990.0,42000,20,65.7,2.1,10,1966,False,True,False,False,False,False,False,False,9.546169544733285
21495.0,34821,200,47.1,2.0,9,478,False,False,False,False,True,False,False,False,9.975622150295328
17248.0,39692,145,53.3,3.0,10,1045,False,True,False,False,False,False,False,False,9.755509449764629
7000.0,93819,20,68.9,2.0,13,1323,True,False,False,True,False,False,False,False,8.853808274977197
16498.0,50764,200,39.8,2.0,10,2532,False,False,True,True,False,False,False,True,9.711055051991444
26490.0,12343,150,39.8,1.5,5,384,False,False,True,False,True,False,False,True,10.184560331647974
15800.0,55906,125,55.4,2.1,10,461,False,True,False,False,False,False,False,False,9.6678285081515
29498.0,2195,145,61.4,2.0,6,1966,False,True,False,False,True,False,False,False,10.292111643448266
20490.0,15992,145,58.9,2.0,8,442,False,False,False,False,True,False,False,False,9.927741044336832
11999.0,26194,20,61.4,1.4,9,1701,False,False,True,True,False,False,False,True,9.392661928770137
8099.0,67830,0,80.7,1.6,10,709,False,False,False,True,False,False,False,False,8.99961934066053
34990.0,6000,145,38.2,2.0,5,478,False,False,False,False,True,False,False,False,10.462846164547514
11290.0,6112,150,60.1,1.0,7,1701,False,False,True,True,False,False,False,True,9.331761227180522
34495.0,1500,145,32.8,2.0,5,2532,False,False,True,False,True,False,False,True,10.448598654268668
13800.0,29867,30,65.7,2.0,10,1028,True,False,False,False,False,False,False,False,9.53249633228804
10200.0,19407,145,60.1,1.2,8,1701,False,False,True,True,False,False,False,True,9.23024103368252
12891.0,5304,145,64.2,1.0,7,1701,False,False,True,True,False,False,False,True,9.464362242935328
16189.0,30345,125,58.9,2.0,10,1323,True,False,False,False,False,False,False,False,9.69214904667168
5799.25,13461,20,62.8,1.0,12,447,False,False,True,True,False,False,False,True,8.66565629905386
17950.0,34059,145,49.6,2.0,8,917,False,False,True,False,True,False,False,False,9.79540110267107
13998.0,54847,30,64.2,2.0,10,382,False,False,False,True,False,False,False,False,9.546741177474825
33980.0,13983,145,35.3,3.0,7,1966,False,True,False,False,True,False,False,True,10.433556823868823
19200.0,27322,200,39.8,2.0,10,2532,False,False,True,False,True,False,False,True,9.862717639992917
35995.0,2000,145,70.6,2.0,6,1045,False,True,False,False,False,False,False,False,10.49116310015384
18341.0,51260,150,53.3,3.0,8,1323,True,False,False,False,True,False,False,False,9.81694879111889
27000.0,1200,145,40.9,1.5,5,750,False,False,False,True,False,False,False,True,10.203629181337648
9290.0,28896,145,58.9,1.0,8,1701,False,False,True,True,False,False,False,True,9.136801468641313
32888.0,13136,145,42.2,2.0,6,1323,True,False,False,False,False,False,False,True,10.40089353434265
16250.0,23196,30,65.7,1.6,9,1966,False,True,False,False,False,False,False,False,9.69590972432601
13750.0,59222,125,60.1,2.0,9,1323,True,False,False,True,False,False,False,False,9.528866827722945
10312.0,26561,30,56.5,1.4,11,2532,False,False,True,False,True,False,False,True,9.24116051431607
37495.0,4500,145,54.3,2.0,5,289,True,False,False,False,False,False,False,False,10.531989539602542
9990.0,1299,145,54.3,1.0,6,447,False,False,True,True,False,False,False,True,9.209439966733019
9500.0,48000,30,61.4,2.0,11,486,False,False,True,True,False,False,False,False,9.15915233520675
18700.0,25227,160,44.8,2.0,8,420,True,False,False,False,False,False,False,True,9.83633227734872
18964.0,15303,145,65.7,1.5,6,1372,False,True,False,False,True,False,False,False,9.850350454123
32082.0,6000,145,40.9,1.5,6,750,False,False,False,True,False,False,False,True,10.37608157381756
21850.0,4389,145,40.9,1.5,6,668,True,False,False,False,False,False,False,True,9.992001966066868
21998.0,6187,145,50.4,2.0,6,384,False,False,True,True,False,False,False,False,9.998752276761909
11899.0,55730,145,53.3,2.0,9,917,False,False,True,True,False,False,False,False,9.38429367909962
16498.0,19313,30,57.6,2.0,8,133,False,False,True,False,True,False,False,False,9.711055051991444
10100.0,89028,125,57.6,2.0,12,569,True,False,False,False,False,False,False,False,9.220389707829185
17000.0,30804,30,60.1,1.4,8,1009,False,False,False,True,False,False,False,True,9.741027444837728
14999.0,2000,145,47.9,1.0,5,1701,False,False,True,True,False,False,False,True,9.615805480084347
10994.0,42614,20,68.9,2.0,10,2532,False,False,True,True,False,False,False,False,9.305195902988862
18990.0,24751,125,49.6,2.0,8,1009,False,False,False,False,True,False,False,True,9.851720461714246
10990.0,85000,125,61.4,2.0,10,1323,True,False,False,False,False,False,False,False,9.3048320350689
24990.0,5874,145,50.4,2.0,6,1009,False,False,False,False,True,False,False,False,10.126271039034782
25882.0,12145,145,58.9,2.1,7,1966,False,True,False,False,False,False,False,False,10.161341661525732
17849.0,45557,30,61.4,2.1,9,1966,False,True,False,False,True,False,False,False,9.789758787207784
17995.0,2485,150,48.7,1.0,6,157,False,False,True,True,False,False,False,True,9.797904789961063
21298.0,15048,160,51.4,3.0,10,1045,False,True,False,False,True,False,False,False,9.966415402238601
24790.0,10058,145,52.3,2.0,6,143,True,False,False,False,True,False,False,False,10.118235963061956
15952.0,34327,20,64.2,2.1,9,1966,False,True,False,False,False,False,False,False,9.677402178300998
8500.0,80250,20,68.9,2.0,9,668,True,False,False,True,False,False,False,False,9.04793908261736
18795.0,34231,200,39.8,2.0,10,2532,False,False,True,True,False,False,False,True,9.841399360222706
20999.0,11261,145,56.5,2.1,7,461,False,True,False,False,False,False,False,False,9.95227771670556
30990.0,3000,145,33.2,2.0,6,442,False,False,False,False,True,False,False,True,10.341452118734878
20449.0,31684,160,51.4,3.0,9,124,False,True,False,False,True,False,False,False,9.925738161470948
20498.0,46512,260,35.8,3.0,9,457,False,False,False,False,True,False,False,True,9.928131383448887
18491.0,3145,145,47.1,1.5,6,2532,False,False,True,True,False,False,False,True,9.825093485108116
10980.0,83931,20,67.3,2.0,10,2532,False,False,True,True,False,False,False,False,9.303921785597714
15975.0,37419,125,51.4,2.0,9,1966,False,True,False,True,False,False,False,True,9.67884287509565
22000.0,10998,145,46.3,1.5,7,1966,False,True,False,False,True,False,False,True,9.99884318585288
9998.0,23034,20,60.1,1.2,9,1701,False,False,True,True,False,False,False,True,9.21024036697585
37990.0,3455,145,50.4,2.0,5,382,False,False,False,False,False,False,False,False,10.54510456855174
10900.0,78345,0,74.3,2.0,8,1323,True,False,False,False,False,False,False,False,9.296609807128359
13699.0,85188,145,53.3,3.0,10,1323,True,False,False,False,False,False,False,False,9.525151111816216
17991.0,1986,150,43.5,1.0,7,135,False,False,True,False,True,False,False,True,9.797682493639151
19310.0,12272,145,56.5,1.4,8,1009,False,False,False,False,True,False,False,True,9.868430160720726
11399.0,24820,0,78.5,1.5,9,1028,True,False,False,True,False,False,False,False,9.341368634382587
18995.0,10522,145,43.5,1.5,6,1009,False,False,False,False,True,False,False,True,9.851983709669012
23000.0,13940,145,49.6,3.0,8,534,True,False,False,False,False,False,False,False,10.043292972227004
12829.0,8703,145,48.7,1.0,6,1701,False,False,True,True,False,False,False,True,9.459541457609681
16799.0,35365,145,57.6,2.0,10,1323,True,False,False,False,True,False,False,False,9.72913416539135
11498.0,46027,20,55.4,2.0,10,133,False,False,True,True,False,False,False,False,9.350015354048665
31000.0,10441,145,42.8,2.0,6,917,False,False,True,True,False,False,False,False,10.34177474101152
21000.0,48445,125,56.5,2.1,10,497,False,True,False,False,False,False,False,False,9.952325334619427
17495.0,41505,20,67.3,2.0,9,734,False,False,False,False,True,False,False,False,9.769727562356604
18995.0,32300,150,57.6,2.0,8,420,True,False,False,False,True,False,False,False,9.851983709669012
53905.85000000006,13213,145,37.2,4.0,7,217,False,False,False,False,False,False,False,False,10.895012836020712
24980.0,18941,145,58.9,2.1,8,1966,False,True,False,False,False,False,False,False,10.125870814903928
13500.0,68310,20,65.7,2.0,9,1009,False,False,False,True,False,False,False,False,9.510519035757246
36853.0,2479,145,54.3,2.0,5,289,True,False,False,False,True,False,False,False,10.514719439894806
13999.0,12290,30,55.4,1.4,8,709,False,False,False,True,False,False,False,True,9.546812608597396
23942.0,30124,160,43.5,2.0,8,1966,False,True,False,False,False,False,False,True,10.083431284544119
27980.0,16,145,56.5,2.0,5,1372,False,True,False,False,True,False,False,False,10.239280987394974
24498.0,7937,150,47.1,1.5,6,1966,False,True,False,False,True,False,False,True,10.106387579373278
12495.0,44980,145,55.4,2.0,11,457,False,False,False,True,False,False,False,False,9.433163872079467
12299.0,64739,160,44.1,2.0,12,2532,False,False,True,False,False,False,False,True,9.417354541360508
11990.0,39853,20,72.4,1.5,9,1372,False,True,False,True,False,False,False,False,9.391911647379434
8630.0,3521,145,64.2,1.0,8,447,False,False,True,True,False,False,False,True,9.063115652219658
8491.0,24343,20,60.1,1.0,9,1701,False,False,True,True,False,False,False,True,9.046879822823147
26566.0,6384,145,62.8,2.0,6,569,True,False,False,False,False,False,False,False,10.187425123082926
24995.0,29,145,51.4,2.0,6,668,True,False,False,False,False,False,False,False,10.126471091048971
50000.0,1246,140,117.7,2.0,5,478,False,False,False,False,False,True,False,False,10.819798284210286
31980.0,4804,145,34.0,2.0,6,143,True,False,False,False,False,False,False,True,10.372897255442528
18498.0,31891,0,134.5,2.0,9,1966,False,True,False,False,True,True,False,False,9.82547195555139
17990.0,24565,30,62.8,2.0,9,2532,False,False,True,False,True,False,False,False,9.79762691183662
21998.0,29979,160,50.4,2.0,8,917,False,False,True,True,False,False,False,False,9.998752276761909
11500.0,59634,125,61.4,2.0,10,1323,True,False,False,True,False,False,False,False,9.350189267092581
7795.0,147110,30,62.8,2.0,11,1323,True,False,False,False,False,False,False,False,8.961366060627451
53905.85000000006,1829,145,22.1,4.0,6,497,False,True,False,False,False,False,False,True,10.895012836020712
21299.0,19351,145,51.4,3.0,8,1323,True,False,False,False,False,False,False,False,9.966462351697517
22995.0,3000,145,44.1,1.5,6,1028,True,False,False,True,False,False,False,True,10.043075566743182
10498.0,52091,125,58.9,2.0,11,668,True,False,False,True,False,False,False,False,9.259035293514941
10991.0,13967,150,58.9,1.0,8,1701,False,False,True,True,False,False,False,True,9.30492301446213
19480.0,14612,145,55.4,2.0,8,668,True,False,False,False,True,False,False,False,9.877194910581204
20498.0,33087,165,51.4,3.0,10,124,False,True,False,False,True,False,False,False,9.928131383448887
13699.0,36813,20,68.9,2.0,9,569,True,False,False,False,False,False,False,False,9.525151111816216
19690.0,20124,20,67.3,2.1,8,1372,False,True,False,False,True,False,False,False,9.88791695754517
13999.0,19651,0,72.4,1.6,9,2532,False,False,True,False,False,False,False,False,9.546812608597396
14300.0,45485,20,70.6,2.0,9,734,False,False,False,True,False,False,False,False,9.568084743872936
20000.0,18673,145,47.1,2.0,7,668,True,False,False,False,False,False,False,False,9.90353755128617
9995.0,67000,30,62.8,2.0,11,2532,False,False,True,False,True,False,False,False,9.209940291954844
11490.0,14960,145,57.6,1.4,8,709,False,False,False,True,False,False,False,True,9.349319399257634
19499.0,25380,150,56.5,2.0,7,384,False,False,True,True,False,False,False,False,9.878169744551839
15350.0,752,145,48.7,1.0,5,1701,False,False,True,True,False,False,False,True,9.638935897473202
12000.0,18258,20,61.4,1.6,8,2532,False,False,True,True,False,False,False,False,9.392745258631441
29890.0,5960,145,64.2,2.0,6,1966,False,True,False,False,True,False,False,False,10.305312710723697
26891.0,22414,145,36.7,3.0,7,734,False,False,False,False,False,False,False,True,10.199584123588927
22997.0,5000,145,52.3,1.6,6,1009,False,False,False,False,True,False,False,False,10.04316253460861
12096.0,28974,30,56.5,1.4,10,709,False,False,False,True,False,False,False,True,9.400712766959849
25490.0,4757,145,47.9,2.0,6,442,False,False,False,False,True,False,False,False,10.14608072767165
15849.0,44012,30,64.2,2.1,10,1966,False,True,False,False,True,False,False,False,9.670924779305427
9991.0,5440,20,60.1,1.0,9,1701,False,False,True,True,False,False,False,True,9.209540051805414
18999.0,19320,305,34.9,2.0,9,133,False,False,True,True,False,False,False,True,9.852194258148577
16999.0,22923,145,47.9,2.0,7,1701,False,False,True,False,True,False,False,True,9.740968623038354
16440.0,13461,145,72.4,1.5,6,1028,True,False,False,True,False,False,False,False,9.707533494010876
21982.0,8861,145,40.4,1.5,6,123,False,False,True,False,True,False,False,True,9.998024706360116
26699.0,2000,145,46.3,2.0,5,917,False,False,True,False,True,False,False,False,10.19241884438834
13900.0,26108,125,52.3,2.0,9,1966,False,True,False,True,False,False,False,True,9.539716058977092
42981.0,3520,145,57.7,2.0,6,1045,False,True,False,False,False,False,False,False,10.66853670238515
23900.0,12887,145,61.4,2.0,7,143,True,False,False,False,True,False,False,False,10.081675578048475
17190.0,51050,200,49.6,3.0,10,1323,True,False,False,False,True,False,False,False,9.752141270041493
21988.0,29314,165,51.4,3.0,9,569,True,False,False,False,False,False,False,False,9.99829760729877
21498.0,18836,150,39.8,3.0,8,1028,True,False,False,False,True,False,False,True,9.975761701406148
21980.0,16,145,28.5,1.3,6,1372,False,True,False,True,False,False,False,True,9.997933722828073
20450.0,44,145,44.8,1.5,6,709,False,False,False,False,True,False,False,True,9.925787060030896
17995.0,30739,30,62.8,2.0,8,2532,False,False,True,False,True,False,False,False,9.797904789961063
21990.0,6992,150,49.6,2.0,6,384,False,False,True,False,True,False,False,False,9.998388557730848
24995.0,6588,145,49.6,2.0,6,384,False,False,True,False,True,False,False,False,10.126471091048971
13595.0,48000,160,44.1,2.0,12,1372,False,True,False,False,True,False,False,True,9.517530910816006
10495.0,16515,145,67.3,1.0,7,447,False,False,True,False,True,False,False,True,9.25874951118387
17492.0,2582,145,47.1,1.5,6,2532,False,False,True,True,False,False,False,True,9.769556079890267
20000.0,7279,145,47.9,1.6,6,442,False,False,False,False,True,False,False,False,9.90353755128617
28293.0,37435,260,42.8,3.0,9,248,False,True,False,False,False,False,False,False,10.25040504701888
15999.0,16900,20,68.9,2.1,9,1372,False,True,False,False,False,False,False,False,9.680344001221918
15998.0,37300,20,67.3,2.0,9,2532,False,False,True,True,False,False,False,False,9.680281499268713
7495.0,43430,20,60.1,1.0,10,1701,False,False,True,True,False,False,False,True,8.922124823918258
32444.0,5432,145,45.6,2.0,6,457,False,False,False,False,False,False,False,False,10.387301627055269
10998.0,9241,20,60.1,1.2,8,1701,False,False,True,True,False,False,False,True,9.305559638557117
13798.0,45000,125,57.7,2.1,12,1045,False,True,False,False,False,False,False,False,9.532351404751555
16450.0,22883,145,68.9,1.5,7,1372,False,True,False,True,False,False,False,False,9.708141544619421
27692.0,29548,260,42.8,3.0,8,248,False,True,False,False,True,False,False,False,10.22893495265826
30995.0,8744,145,39.2,2.0,6,478,False,False,False,False,False,False,False,False,10.34161344288384
16950.0,28059,30,62.8,2.0,9,1323,True,False,False,False,True,False,False,False,9.738082108118487
13995.0,35670,125,58.9,2.0,10,734,False,False,False,False,True,False,False,False,9.54652685348758
10450.0,16379,145,60.1,1.0,8,1701,False,False,True,True,False,False,False,True,9.254452946594503
10295.0,63993,160,52.3,2.0,12,420,True,False,False,False,True,False,False,False,9.239510749275963
16450.0,63938,160,50.4,2.0,9,750,False,False,False,False,True,False,False,False,9.708141544619421
17000.0,41377,125,58.9,2.0,9,420,True,False,False,True,False,False,False,False,9.741027444837728
16000.0,40702,30,62.8,2.0,8,2532,False,False,True,False,True,False,False,False,9.680406499268875
28888.0,2311,145,42.2,1.5,6,442,False,False,False,False,True,False,False,True,10.271216178807896
16775.0,23442,30,64.2,2.0,9,1323,True,False,False,False,False,False,False,False,9.727704572581755
21980.0,7744,145,45.6,1.3,6,313,False,True,False,False,True,False,False,True,9.997933722828073
14990.0,36000,125,61.4,2.1,10,1045,False,True,False,False,False,False,False,False,9.615205300012315
28990.0,7000,150,47.9,2.0,6,382,False,False,False,False,True,False,False,False,10.274740715974103
15409.0,9880,145,49.6,1.0,6,2532,False,False,True,True,False,False,False,True,9.642771928314161
14980.0,23316,145,55.4,2.1,11,461,False,True,False,False,False,False,False,False,9.614538010517382
13499.0,23001,125,53.3,2.0,8,1966,False,True,False,True,False,False,False,True,9.51044496442652
20750.0,9447,145,67.3,2.1,8,293,False,True,False,False,True,False,False,False,9.940349717268694
17298.0,6206,145,47.1,1.5,6,2532,False,False,True,True,False,False,False,True,9.758403975346978
30995.0,5999,145,42.8,2.0,6,1966,False,True,False,False,False,False,False,True,10.34161344288384
14300.0,22445,125,50.4,1.5,8,668,True,False,False,True,False,False,False,True,9.568084743872936
26995.0,17987,125,56.5,2.1,8,497,False,True,False,False,True,False,False,False,10.203443985863297
24990.0,6042,145,42.2,1.5,6,442,False,False,False,False,True,False,False,True,10.126271039034782
25466.0,6179,145,46.3,2.0,6,668,True,False,False,False,False,False,False,False,10.145138775406078
20435.0,31587,150,60.1,2.0,8,190,False,False,False,True,False,False,False,False,9.92505333045069
19099.0,12321,145,46.3,1.5,7,1966,False,True,False,False,True,False,False,True,9.857443614034722
53905.85000000006,8420,145,28.0,5.5,8,140,False,True,False,False,True,False,False,True,10.895012836020712
37400.0,3764,150,38.2,2.0,6,478,False,False,False,False,True,False,False,False,10.529452721013085
19995.0,11000,145,52.3,1.4,7,442,False,False,False,True,False,False,False,True,9.903287532533462
5799.25,72612,125,51.4,1.2,12,1701,False,False,True,True,False,False,False,True,8.66565629905386
16232.0,10116,145,57.7,1.6,6,2532,False,False,True,True,False,False,False,False,9.694801486310846
22499.0,6772,145,60.1,2.0,6,668,True,False,False,True,False,False,False,False,10.021270588192511
14700.0,20831,145,74.3,1.5,8,1372,False,True,False,False,False,False,False,False,9.595670797663967
28985.0,1781,145,37.7,2.0,6,2532,False,False,True,False,False,False,False,True,10.274568233782462
17349.0,31808,20,67.3,2.1,9,293,False,True,False,False,True,False,False,False,9.761347785375005
18450.0,100,145,53.3,1.6,6,157,False,False,True,True,False,False,False,False,9.822873848541882
28995.0,10819,150,39.2,2.0,6,917,False,False,True,False,True,False,False,False,10.274913168420769
10995.0,10768,0,60.1,1.4,9,1701,False,False,True,True,False,False,False,False,9.305286849285137
25780.0,15854,145,72.4,2.0,6,1045,False,True,False,False,True,False,False,False,10.15739306550038
26890.0,2574,145,40.9,1.5,5,750,False,False,False,True,False,False,False,True,10.199546937117361
33991.0,26522,145,47.9,3.0,8,217,False,False,False,False,False,False,False,False,10.433880481794647
38995.0,10,145,54.3,2.0,6,289,True,False,False,False,True,False,False,False,10.571214355749163
19990.0,11,145,51.4,1.6,6,384,False,False,True,True,False,False,False,False,9.903037451255743
32500.0,1000,145,47.1,2.0,6,457,False,False,False,False,False,False,False,False,10.389026137075234
15949.0,14632,145,68.9,1.5,8,1372,False,True,False,True,False,False,False,False,9.67721410821299
21946.0,38410,145,48.7,2.0,8,569,True,False,False,False,False,False,False,True,9.996385734902859
12762.0,28418,30,58.9,1.4,10,709,False,False,False,True,False,False,False,True,9.45430563898269
20980.0,9298,145,68.9,1.5,6,1372,False,True,False,False,False,False,False,False,9.951372545256701
30000.0,37754,260,42.8,3.0,9,248,False,True,False,False,False,False,False,False,10.308985993422082
30532.0,8402,145,41.5,3.0,6,534,True,False,False,False,False,False,False,True,10.326563344903953
23888.0,4000,145,43.5,1.5,5,442,False,False,False,True,False,False,False,True,10.081173380925554
15900.0,60372,125,57.6,2.0,8,420,True,False,False,False,False,False,False,False,9.674137279312397
25490.0,999,145,53.3,1.3,6,1372,False,True,False,False,True,False,False,True,10.14608072767165
13290.0,10786,150,60.1,1.2,8,1701,False,False,True,False,True,False,False,True,9.494842393421333
